timestamp,open,high,low,close,volume
2026-08-06 20:00:00,0.000002773,0.000002814,0.000002767,0.000002813,0
2026-08-06 21:00:00,0.000002793,0.000002815,0.000002792,0.000002815,0
2026-08-06 22:00:00,0.000002801,0.000002801,0.000002770,0.000002783,0
2026-08-06 23:00:00,0.000002783,0.000002794,0.000002783,0.000002793,0
2026-08-07 00:00:00,0.000002793,0.000002813,0.000002793,0.000002813,0
2026-08-07 01:00:00,0.000002823,0.000002833,0.000002812,0.000002813,0
2026-08-07 02:00:00,0.000002805,0.000002880,0.000002796,0.000002880,0
2026-08-07 03:00:00,0.000002873,0.000002880,0.000002847,0.000002853,0
2026-08-07 04:00:00,0.000002810,0.000002823,0.000002793,0.000002793,0
2026-08-07 05:00:00,0.000002796,0.000002797,0.000002767,0.000002795,0
2026-08-07 06:00:00,0.000002802,0.000002808,0.000002791,0.000002805,0
2026-08-07 07:00:00,0.000002817,0.000002879,0.000002548,0.000002548,0
2026-08-07 08:00:00,0.000002554,0.000002565,0.000002516,0.000002534,0
2026-08-07 09:00:00,0.000002524,0.000002559,0.000002518,0.000002552,0
2026-08-07 10:00:00,0.000002556,0.000002559,0.000002470,0.000002477,0
2026-08-07 11:00:00,0.000002489,0.000002518,0.000002487,0.000002503,0
2026-08-07 12:00:00,0.000002500,0.000002515,0.000002475,0.000002484,0
2026-08-07 13:00:00,0.000002477,0.000002477,0.000002446,0.000002472,0
2026-08-07 14:00:00,0.000002477,0.000002486,0.000002436,0.000002456,0
2026-08-07 15:00:00,0.000002446,0.000002468,0.000002440,0.000002443,0
2026-08-07 16:00:00,0.000002442,0.000002492,0.000002427,0.000002427,0
2026-08-07 17:00:00,0.000002435,0.000002467,0.000002420,0.000002452,0
2026-08-07 18:00:00,0.000002459,0.000002478,0.000002441,0.000002441,0
2026-08-07 19:00:00,0.000002449,0.000002496,0.000002449,0.000002485,0
2026-08-07 20:00:00,0.000002486,0.000002510,0.000002480,0.000002485,0
2026-08-07 21:00:00,0.000002477,0.000002495,0.000002476,0.000002476,0
2026-08-07 22:00:00,0.000002477,0.000002482,0.000002469,0.000002469,0
2026-08-07 23:00:00,0.000002480,0.000002497,0.000002473,0.000002473,0
2026-08-08 00:00:00,0.000002481,0.000002493,0.000002473,0.000002491,0
2026-08-08 01:00:00,0.000002494,0.000002514,0.000002486,0.000002514,0
2026-08-08 02:00:00,0.000002508,0.000002512,0.000002471,0.000002471,0
2026-08-08 03:00:00,0.000002478,0.000002505,0.000002478,0.000002486,0
2026-08-08 04:00:00,0.000002491,0.000002495,0.000002459,0.000002459,0
2026-08-08 05:00:00,0.000002458,0.000002474,0.000002454,0.000002473,0
2026-08-08 06:00:00,0.000002469,0.000002493,0.000002469,0.000002493,0
2026-08-08 07:00:00,0.000002509,0.000002541,0.000002509,0.000002524,0
2026-08-08 08:00:00,0.000002512,0.000002539,0.000002512,0.000002536,0
2026-08-08 09:00:00,0.000002518,0.000002519,0.000002505,0.000002508,0
2026-08-08 10:00:00,0.000002526,0.000002531,0.000002524,0.000002524,0
2026-08-08 11:00:00,0.000002522,0.000002569,0.000002498,0.000002507,0
2026-08-08 12:00:00,0.000002505,0.000002509,0.000002494,0.000002500,0
2026-08-08 13:00:00,0.000002491,0.000002503,0.000002489,0.000002502,0
2026-08-08 14:00:00,0.000002506,0.000002519,0.000002483,0.000002519,0
2026-08-08 15:00:00,0.000002514,0.000002524,0.000002513,0.000002524,0
2026-08-08 16:00:00,0.000002525,0.000002533,0.000002517,0.000002529,0
2026-08-08 17:00:00,0.000002523,0.000002524,0.000002511,0.000002514,0
2026-08-08 18:00:00,0.000002514,0.000002514,0.000002505,0.000002507,0
2026-08-08 19:00:00,0.000002504,0.000002504,0.000002499,0.000002503,0
2026-08-08 20:00:00,0.000002500,0.000002505,0.000002500,0.000002503,0
2026-08-08 21:00:00,0.000002505,0.000002505,0.000002500,0.000002503,0
